bill_id,date,chamber,sequence,action
1890385,2025-02-28,House,3,"Referred to Delivery of Government Efficiency"
1890386,2024-11-12,House,1,Filed
1890386,2025-03-05,House,2,"Read first time"
1890386,2025-03-05,House,3,"Referred to Delivery of Government Efficiency"
1890387,2024-11-12,House,1,Filed
1890387,2025-02-28,House,2,"Read first time"
1890387,2025-02-28,House,3,"Referred to Intergovernmental Affairs"
1890388,2024-11-12,House,1,Filed
1890388,2025-03-07,House,2,"Read first time"
1890388,2025-03-07,House,3,"Referred to State Affairs"
1890389,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890389,2024-11-12,Senate,2,Filed
1890389,2025-02-03,Senate,3,"Read first time"
1890389,2025-02-03,Senate,4,"Referred to Criminal Justice"
1890390,2024-11-12,House,1,Filed
1890390,2025-03-06,House,2,"Read first time"
1890390,2025-03-06,House,3,"Referred to Elections"
1890390,2025-03-13,House,4,"Scheduled for public hearing on . . ."
1890390,2025-03-13,House,5,"Considered in public hearing"
1890390,2025-03-13,House,6,"Testimony taken/registration(s) recorded in committee"
1890390,2025-03-13,House,7,"Left pending in committee"
1890391,2024-11-12,House,1,Filed
1890391,2025-02-27,House,2,"Read first time"
1890391,2025-02-27,House,3,"Referred to State Affairs"
1890392,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890392,2024-11-12,Senate,2,Filed
1890392,2025-02-03,Senate,3,"Read first time"
1890392,2025-02-03,Senate,4,"Referred to Local Government"
1890393,2024-11-12,House,1,Filed
1890393,2025-03-03,House,2,"Read first time"
1890393,2025-03-03,House,3,"Referred to Licensing & Administrative Procedures"
1890394,2024-11-12,House,1,Filed
1890394,2025-03-05,House,2,"Read first time"
1890394,2025-03-05,House,3,"Referred to Criminal Jurisprudence"
1890395,2024-11-12,House,1,Filed
1890395,2025-02-27,House,2,"Read first time"
1890395,2025-02-27,House,3,"Referred to Higher Education"
1890396,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890396,2024-11-12,Senate,2,Filed
1890396,2025-02-03,Senate,3,"Read first time"
1890396,2025-02-03,Senate,4,"Referred to Health & Human Services"
1890397,2024-11-12,House,1,Filed
1890397,2025-03-04,House,2,"Read first time"
1890397,2025-03-04,House,3,"Referred to State Affairs"
1890398,2024-11-12,House,1,Filed
1890398,2025-03-03,House,2,"Read first time"
1890398,2025-03-03,House,3,"Referred to Appropriations"
1890399,2024-11-12,House,1,Filed
1890399,2025-02-28,House,2,"Read first time"
1890399,2025-02-28,House,3,"Referred to s/c on Workforce by Speaker"
1890400,2024-11-12,House,1,Filed
1890400,2025-03-05,House,2,"Read first time"
1890400,2025-03-05,House,3,"Referred to State Affairs"
1890401,2024-11-12,House,1,Filed
1890401,2025-03-07,House,2,"Read first time"
1890401,2025-03-07,House,3,"Referred to Elections"
1890402,2024-11-12,House,1,Filed
1890402,2025-03-06,House,2,"Read first time"
1890402,2025-03-06,House,3,"Referred to State Affairs"
1890403,2024-11-12,House,1,Filed
1890403,2025-02-27,House,2,"Read first time"
1890403,2025-02-27,House,3,"Referred to Natural Resources"
1890404,2024-11-12,House,1,Filed
1890404,2025-03-07,House,2,"Read first time"
1890404,2025-03-07,House,3,"Referred to Higher Education"
1890405,2024-11-12,House,1,Filed
1890405,2025-03-03,House,2,"Read first time"
1890405,2025-03-03,House,3,"Referred to Pensions, Investments & Financial Services"
1890406,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890406,2024-11-12,Senate,2,Filed
1890406,2025-01-28,Senate,3,"Co-author authorized"
1890406,2025-02-03,Senate,4,"Read first time"
1890406,2025-02-03,Senate,5,"Referred to Local Government"
1890406,2025-03-04,Senate,6,"Co-author authorized"
1890407,2024-11-12,House,1,Filed
1890407,2025-03-10,House,2,"Read first time"
1890407,2025-03-10,House,3,"Referred to Public Health"
1890408,2024-11-12,House,1,Filed
1890408,2025-03-07,House,2,"Read first time"
1890408,2025-03-07,House,3,"Referred to Criminal Jurisprudence"
1890409,2024-11-12,House,1,Filed
1890409,2025-03-07,House,2,"Read first time"
1890409,2025-03-07,House,3,"Referred to Criminal Jurisprudence"
1890410,2024-11-12,House,1,Filed
1890410,2025-03-05,House,2,"Read first time"
1890410,2025-03-05,House,3,"Referred to Ways & Means"
1890411,2024-11-12,House,1,Filed
1890411,2025-03-05,House,2,"Read first time"
1890411,2025-03-05,House,3,"Referred to s/c on Family & Fiduciary Relationships by Speaker"
1890412,2024-11-12,House,1,Filed
1890412,2025-02-28,House,2,"Read first time"
1890412,2025-02-28,House,3,"Referred to s/c on Property Tax Appraisals by Speaker"
1890413,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890413,2024-11-12,Senate,2,Filed
1890413,2025-02-03,Senate,3,"Read first time"
1890413,2025-02-03,Senate,4,"Referred to State Affairs"
1890414,2024-11-12,House,1,Filed
1890414,2025-03-04,House,2,"Read first time"
1890414,2025-03-04,House,3,"Referred to Trade, Workforce & Economic Development"
1890415,2024-11-12,House,1,Filed
1890415,2025-03-07,House,2,"Read first time"
1890415,2025-03-07,House,3,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1890416,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890416,2024-11-12,Senate,2,Filed
1890416,2025-02-03,Senate,3,"Read first time"
1890416,2025-02-03,Senate,4,"Referred to Business & Commerce"
1890417,2024-11-12,House,1,Filed
1890417,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1890417,2025-03-05,House,3,"Considered in Local & Consent Calendars"
1890417,2025-03-06,House,4,"Placed on Congrat. & Memorial Res. Calendar"
1890417,2025-03-06,House,5,"Laid before the House"
1890417,2025-03-06,House,6,Adopted
1890417,2025-03-06,House,7,"Reported enrolled"
1890418,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890418,2024-11-12,Senate,2,Filed
1890418,2025-02-03,Senate,3,"Read first time"
1890418,2025-02-03,Senate,4,"Referred to State Affairs"
1890419,2024-11-12,House,1,Filed
1890419,2025-03-07,House,2,"Read first time"
1890419,2025-03-07,House,3,"Referred to Human Services"
1890419,2025-03-18,House,4,"Scheduled for public hearing on . . ."
1890420,2024-11-12,House,1,Filed
1890420,2025-03-04,House,2,"Read first time"
1890420,2025-03-04,House,3,"Referred to Public Education"
1890421,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890421,2024-11-12,Senate,2,Filed
1890421,2025-02-03,Senate,3,"Read first time"
1890421,2025-02-03,Senate,4,"Referred to Education K-16"
1890421,2025-02-05,Senate,5,"Co-author authorized"
1890421,2025-03-06,Senate,6,"Co-author authorized"
1890422,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890422,2024-11-12,Senate,2,Filed
1890422,2025-02-03,Senate,3,"Read first time"
1890422,2025-02-03,Senate,4,"Referred to Criminal Justice"
1890423,2024-11-12,House,1,Filed
1890423,2025-03-03,House,2,"Read first time"
1890423,2025-03-03,House,3,"Referred to Public Health"
1890423,2025-03-10,House,4,"Scheduled for public hearing on . . ."
1890423,2025-03-10,House,5,"Considered in public hearing"
1890423,2025-03-10,House,6,"Testimony taken/registration(s) recorded in committee"
1890423,2025-03-10,House,7,"Left pending in committee"
1890424,2024-11-12,House,1,Filed
1890424,2025-03-10,House,2,"Read first time"
1890424,2025-03-10,House,3,"Referred to Trade, Workforce & Economic Development"
1890425,2024-11-12,House,1,Filed
1890425,2025-02-28,House,2,"Read first time"
1890425,2025-02-28,House,3,"Referred to Trade, Workforce & Economic Development"
1890426,2024-11-12,House,1,Filed
1890426,2025-03-04,House,2,"Read first time"
1890426,2025-03-04,House,3,"Referred to Elections"
1890426,2025-03-13,House,4,"Scheduled for public hearing on . . ."
1890426,2025-03-13,House,5,"Considered in public hearing"
1890426,2025-03-13,House,6,"Testimony taken/registration(s) recorded in committee"
1890426,2025-03-13,House,7,"Left pending in committee"
1890427,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890427,2024-11-12,Senate,2,Filed
1890427,2025-02-03,Senate,3,"Read first time"
1890427,2025-02-03,Senate,4,"Referred to Border Security"
1890428,2024-11-12,House,1,Filed
1890428,2025-03-06,House,2,"Read first time"
1890428,2025-03-06,House,3,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1890429,2024-11-12,House,1,Filed
1890429,2025-02-28,House,2,"Read first time"
1890429,2025-02-28,House,3,"Referred to Public Education"
1890430,2024-11-12,House,1,Filed
1890430,2025-03-03,House,2,"Read first time"
1890430,2025-03-03,House,3,"Referred to s/c on Transportation Funding by Speaker"
1890431,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890431,2024-11-12,Senate,2,Filed
1890431,2025-02-03,Senate,3,"Read first time"
1890431,2025-02-03,Senate,4,"Referred to Border Security"
1890432,2024-11-12,House,1,Filed
1890432,2025-03-03,House,2,"Read first time"
1890432,2025-03-03,House,3,"Referred to Ways & Means"
1890433,2024-11-12,House,1,Filed
1890433,2025-03-05,House,2,"Read first time"
1890433,2025-03-05,House,3,"Referred to State Affairs"
1890434,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890434,2024-11-12,Senate,2,Filed
1890434,2025-02-03,Senate,3,"Read first time"
1890434,2025-02-03,Senate,4,"Referred to State Affairs"
1890435,2024-11-12,House,1,Filed
1890435,2025-03-06,House,2,"Read first time"
1890435,2025-03-06,House,3,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1890436,2024-11-12,House,1,Filed
1890436,2025-03-07,House,2,"Read first time"
1890436,2025-03-07,House,3,"Referred to State Affairs"
1890437,2024-11-12,House,1,Filed
1890437,2025-03-10,House,2,"Read first time"
1890437,2025-03-10,House,3,"Referred to Natural Resources"
1890438,2024-11-12,House,1,Filed
1890438,2025-03-04,House,2,"Read first time"
1890438,2025-03-04,House,3,"Referred to s/c on County & Regional Government by Speaker"
1890439,2024-11-12,House,1,Filed
1890439,2025-03-07,House,2,"Read first time"
1890439,2025-03-07,House,3,"Referred to Elections"
1890440,2024-11-12,House,1,Filed
1890440,2025-03-06,House,2,"Read first time"
1890440,2025-03-06,House,3,"Referred to Criminal Jurisprudence"
1890441,2024-11-12,House,1,Filed
1890441,2025-03-03,House,2,"Read first time"
1890441,2025-03-03,House,3,"Referred to State Affairs"
1890442,2024-11-12,House,1,Filed
1890442,2025-02-28,House,2,"Read first time"
1890442,2025-02-28,House,3,"Referred to Elections"
1890443,2024-11-12,House,1,Filed
1890443,2025-03-07,House,2,"Read first time"
1890443,2025-03-07,House,3,"Referred to State Affairs"
1890444,2024-11-12,House,1,Filed
1890444,2025-03-03,House,2,"Read first time"
1890444,2025-03-03,House,3,"Referred to State Affairs"
1890445,2024-11-12,House,1,Filed
1890445,2025-03-06,House,2,"Read first time"
1890445,2025-03-06,House,3,"Referred to Trade, Workforce & Economic Development"
1890446,2024-11-12,House,1,Filed
1890446,2025-03-05,House,2,"Read first time"
1890446,2025-03-05,House,3,"Referred to Appropriations"
1890447,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890447,2024-11-12,Senate,2,Filed
1890447,2025-02-03,Senate,3,"Read first time"
1890447,2025-02-03,Senate,4,"Referred to State Affairs"
1890448,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890448,2024-11-12,Senate,2,Filed
1890448,2025-02-03,Senate,3,"Read first time"
1890448,2025-02-03,Senate,4,"Referred to Business & Commerce"
1890450,2024-11-12,House,1,Filed
1890450,2025-03-04,House,2,"Read first time"
1890450,2025-03-04,House,3,"Referred to Criminal Jurisprudence"
1890451,2024-11-12,House,1,Filed
1890451,2025-03-07,House,2,"Read first time"
1890451,2025-03-07,House,3,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1890452,2024-11-12,House,1,Filed
1890452,2025-03-10,House,2,"Read first time"
1890452,2025-03-10,House,3,"Referred to Criminal Jurisprudence"
1890453,2024-11-12,House,1,Filed
1890453,2025-03-05,House,2,"Referred to s/c on Family & Fiduciary Relationships by Speaker"
1890454,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890454,2024-11-12,Senate,2,Filed
1890454,2025-02-03,Senate,3,"Read first time"
1890454,2025-02-03,Senate,4,"Referred to Criminal Justice"
1890455,2024-11-12,House,1,Filed
1890455,2025-02-27,House,2,"Read first time"
1890455,2025-02-27,House,3,"Referred to Insurance"
1890456,2024-11-12,House,1,Filed
1890456,2025-03-06,House,2,"Read first time"
1890456,2025-03-06,House,3,"Referred to Corrections"
1890457,2024-11-12,House,1,Filed
1890457,2025-03-07,House,2,"Read first time"
1890457,2025-03-07,House,3,"Referred to Pensions, Investments & Financial Services"
1890458,2024-11-12,House,1,Filed
1890458,2025-03-05,House,2,"Read first time"
1890458,2025-03-05,House,3,"Referred to s/c on Dis Prev & Women's & Children's Health by Speaker"
1890459,2024-11-12,House,1,Filed
1890459,2025-03-04,House,2,"Read first time"
1890459,2025-03-04,House,3,"Referred to Elections"
1890459,2025-03-13,House,4,"Scheduled for public hearing on . . ."
1890459,2025-03-13,House,5,"Considered in public hearing"
1890459,2025-03-13,House,6,"Testimony taken/registration(s) recorded in committee"
1890459,2025-03-13,House,7,"Left pending in committee"
1890460,2024-11-12,House,1,Filed
1890460,2025-02-28,House,2,"Read first time"
1890460,2025-02-28,House,3,"Referred to s/c on County & Regional Government by Speaker"
1890460,2025-03-10,House,4,"Scheduled for public hearing in s/c on . . ."
1890460,2025-03-10,House,5,"Considered by s/c in public hearing"
1890460,2025-03-10,House,6,"Committee substitute considered in s/c"
1890460,2025-03-10,House,7,"Testimony taken/registration(s) recorded in subcommittee"
1890460,2025-03-10,House,8,"Left pending in subcommittee"
1890461,2024-11-12,House,1,Filed
1890461,2025-03-07,House,2,"Read first time"
1890461,2025-03-07,House,3,"Referred to s/c on County & Regional Government by Speaker"
1890462,2024-11-12,House,1,Filed
1890462,2025-03-03,House,2,"Read first time"
1890462,2025-03-03,House,3,"Referred to s/c on County & Regional Government by Speaker"
1890462,2025-03-10,House,4,"Scheduled for public hearing in s/c on . . ."
1890462,2025-03-10,House,5,"Considered by s/c in public hearing"
1890462,2025-03-10,House,6,"Testimony taken/registration(s) recorded in subcommittee"
1890462,2025-03-10,House,7,"Left pending in subcommittee"
1890463,2024-11-12,House,1,Filed
1890463,2025-02-28,House,2,"Read first time"
1890463,2025-02-28,House,3,"Referred to Ways & Means"
1890464,2024-11-12,House,1,Filed
1890464,2025-03-05,House,2,"Read first time"
1890464,2025-03-05,House,3,"Referred to Public Health"
1890465,2024-11-12,House,1,Filed
1890465,2025-03-07,House,2,"Read first time"
1890465,2025-03-07,House,3,"Referred to Elections"
1890465,2025-03-20,House,4,"Scheduled for public hearing on . . ."
1890466,2024-11-12,House,1,Filed
1890466,2025-02-28,House,2,"Read first time"
1890466,2025-02-28,House,3,"Referred to Criminal Jurisprudence"
1890467,2024-11-12,House,1,Filed
1890467,2025-02-27,House,2,"Read first time"
1890467,2025-02-27,House,3,"Referred to Natural Resources"
1890467,2025-03-12,House,4,"Scheduled for public hearing on . . ."
1890467,2025-03-12,House,5,"Considered in public hearing"
1890467,2025-03-12,House,6,"Testimony taken/registration(s) recorded in committee"
1890467,2025-03-12,House,7,"Reported favorably w/o amendment(s)"
1890468,2024-11-12,House,1,Filed
1890468,2025-03-05,House,2,"Read first time"
1890468,2025-03-05,House,3,"Referred to Judiciary & Civil Jurisprudence"
1890468,2025-03-19,House,4,"Scheduled for public hearing on . . ."
1890469,2024-11-12,House,1,Filed
1890469,2025-02-27,House,2,"Read first time"
1890469,2025-02-27,House,3,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1890470,2024-11-12,House,1,Filed
1890470,2025-03-04,House,2,"Read first time"
1890470,2025-03-04,House,3,"Referred to Transportation"
1890471,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890471,2024-11-12,Senate,2,Filed
1890471,2025-02-03,Senate,3,"Read first time"
1890471,2025-02-03,Senate,4,"Referred to Education K-16"
1890472,2024-11-12,House,1,Filed
1890472,2025-03-07,House,2,"Read first time"
1890472,2025-03-07,House,3,"Referred to Elections"
1890473,2024-11-12,House,1,Filed
1890473,2025-03-03,House,2,"Read first time"
1890473,2025-03-03,House,3,"Referred to s/c on Transportation Funding by Speaker"
1890474,2024-11-12,House,1,Filed
1890474,2025-02-28,House,2,"Read first time"
1890474,2025-02-28,House,3,"Referred to s/c on Transportation Funding by Speaker"
1890475,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1890475,2024-11-12,Senate,2,Filed
1890475,2025-02-03,Senate,3,"Read first time"
1890475,2025-02-03,Senate,4,"Referred to Health & Human Services"
1890476,2024-11-12,House,1,Filed
1890476,2025-02-28,House,2,"Read first time"
1890476,2025-02-28,House,3,"Referred to s/c on County & Regional Government by Speaker"
1890477,2024-11-12,House,1,Filed
1890477,2025-03-07,House,2,"Read first time"
1890477,2025-03-07,House,3,"Referred to s/c on Family & Fiduciary Relationships by Speaker"
1890478,2024-11-12,House,1,Filed
1890478,2025-03-03,House,2,"Read first time"
1890478,2025-03-03,House,3,"Referred to s/c on Property Tax Appraisals by Speaker"
1890479,2024-11-12,House,1,Filed
